Date,Series ID,WPI Value,Location,Sector,Industry
2021-06-01,A2603459L,138.7,Australia,Private and Public,Financial and insurance services
2021-09-01,A2603459L,139.4,Australia,Private and Public,Financial and insurance services
2021-12-01,A2603459L,140.6,Australia,Private and Public,Financial and insurance services
2022-03-01,A2603459L,141.4,Australia,Private and Public,Financial and insurance services
2022-06-01,A2603459L,142.5,Australia,Private and Public,Financial and insurance services
2022-09-01,A2603459L,144.6,Australia,Private and Public,Financial and insurance services
2022-12-01,A2603459L,146.0,Australia,Private and Public,Financial and insurance services
2023-03-01,A2603459L,147.0,Australia,Private and Public,Financial and insurance services
1997-09-01,A2603599R,67.7,Australia,Private and Public,"Rental, hiring and real estate services"
1997-12-01,A2603599R,67.8,Australia,Private and Public,"Rental, hiring and real estate services"
1998-03-01,A2603599R,68.6,Australia,Private and Public,"Rental, hiring and real estate services"
1998-06-01,A2603599R,69.0,Australia,Private and Public,"Rental, hiring and real estate services"
1998-09-01,A2603599R,69.8,Australia,Private and Public,"Rental, hiring and real estate services"
1998-12-01,A2603599R,70.2,Australia,Private and Public,"Rental, hiring and real estate services"
1999-03-01,A2603599R,71.0,Australia,Private and Public,"Rental, hiring and real estate services"
1999-06-01,A2603599R,71.1,Australia,Private and Public,"Rental, hiring and real estate services"
1999-09-01,A2603599R,71.6,Australia,Private and Public,"Rental, hiring and real estate services"
1999-12-01,A2603599R,71.9,Australia,Private and Public,"Rental, hiring and real estate services"
2000-03-01,A2603599R,72.0,Australia,Private and Public,"Rental, hiring and real estate services"
2000-06-01,A2603599R,72.2,Australia,Private and Public,"Rental, hiring and real estate services"
2000-09-01,A2603599R,73.1,Australia,Private and Public,"Rental, hiring and real estate services"
2000-12-01,A2603599R,74.2,Australia,Private and Public,"Rental, hiring and real estate services"
2001-03-01,A2603599R,74.4,Australia,Private and Public,"Rental, hiring and real estate services"
2001-06-01,A2603599R,74.6,Australia,Private and Public,"Rental, hiring and real estate services"
2001-09-01,A2603599R,76.2,Australia,Private and Public,"Rental, hiring and real estate services"
2001-12-01,A2603599R,76.7,Australia,Private and Public,"Rental, hiring and real estate services"
2002-03-01,A2603599R,78.0,Australia,Private and Public,"Rental, hiring and real estate services"
2002-06-01,A2603599R,78.1,Australia,Private and Public,"Rental, hiring and real estate services"
2002-09-01,A2603599R,79.3,Australia,Private and Public,"Rental, hiring and real estate services"
2002-12-01,A2603599R,80.0,Australia,Private and Public,"Rental, hiring and real estate services"
2003-03-01,A2603599R,80.8,Australia,Private and Public,"Rental, hiring and real estate services"
2003-06-01,A2603599R,81.4,Australia,Private and Public,"Rental, hiring and real estate services"
2003-09-01,A2603599R,82.5,Australia,Private and Public,"Rental, hiring and real estate services"
2003-12-01,A2603599R,83.5,Australia,Private and Public,"Rental, hiring and real estate services"
2004-03-01,A2603599R,83.8,Australia,Private and Public,"Rental, hiring and real estate services"
2004-06-01,A2603599R,84.5,Australia,Private and Public,"Rental, hiring and real estate services"
2004-09-01,A2603599R,85.2,Australia,Private and Public,"Rental, hiring and real estate services"
2004-12-01,A2603599R,86.4,Australia,Private and Public,"Rental, hiring and real estate services"
2005-03-01,A2603599R,86.8,Australia,Private and Public,"Rental, hiring and real estate services"
2005-06-01,A2603599R,87.2,Australia,Private and Public,"Rental, hiring and real estate services"
2005-09-01,A2603599R,88.4,Australia,Private and Public,"Rental, hiring and real estate services"
2005-12-01,A2603599R,88.7,Australia,Private and Public,"Rental, hiring and real estate services"
2006-03-01,A2603599R,90.4,Australia,Private and Public,"Rental, hiring and real estate services"
2006-06-01,A2603599R,90.8,Australia,Private and Public,"Rental, hiring and real estate services"
2006-09-01,A2603599R,91.8,Australia,Private and Public,"Rental, hiring and real estate services"
2006-12-01,A2603599R,92.0,Australia,Private and Public,"Rental, hiring and real estate services"
2007-03-01,A2603599R,93.2,Australia,Private and Public,"Rental, hiring and real estate services"
2007-06-01,A2603599R,93.3,Australia,Private and Public,"Rental, hiring and real estate services"
2007-09-01,A2603599R,95.6,Australia,Private and Public,"Rental, hiring and real estate services"
2007-12-01,A2603599R,96.7,Australia,Private and Public,"Rental, hiring and real estate services"
2008-03-01,A2603599R,97.2,Australia,Private and Public,"Rental, hiring and real estate services"
2008-06-01,A2603599R,97.2,Australia,Private and Public,"Rental, hiring and real estate services"
2008-09-01,A2603599R,98.4,Australia,Private and Public,"Rental, hiring and real estate services"
2008-12-01,A2603599R,100.3,Australia,Private and Public,"Rental, hiring and real estate services"
2009-03-01,A2603599R,100.6,Australia,Private and Public,"Rental, hiring and real estate services"
2009-06-01,A2603599R,100.7,Australia,Private and Public,"Rental, hiring and real estate services"
2009-09-01,A2603599R,102.0,Australia,Private and Public,"Rental, hiring and real estate services"
2009-12-01,A2603599R,102.2,Australia,Private and Public,"Rental, hiring and real estate services"
2010-03-01,A2603599R,102.8,Australia,Private and Public,"Rental, hiring and real estate services"
2010-06-01,A2603599R,103.2,Australia,Private and Public,"Rental, hiring and real estate services"
2010-09-01,A2603599R,104.7,Australia,Private and Public,"Rental, hiring and real estate services"
2010-12-01,A2603599R,105.3,Australia,Private and Public,"Rental, hiring and real estate services"
2011-03-01,A2603599R,106.0,Australia,Private and Public,"Rental, hiring and real estate services"
2011-06-01,A2603599R,107.0,Australia,Private and Public,"Rental, hiring and real estate services"
2011-09-01,A2603599R,108.6,Australia,Private and Public,"Rental, hiring and real estate services"
2011-12-01,A2603599R,109.5,Australia,Private and Public,"Rental, hiring and real estate services"
2012-03-01,A2603599R,110.4,Australia,Private and Public,"Rental, hiring and real estate services"
2012-06-01,A2603599R,110.7,Australia,Private and Public,"Rental, hiring and real estate services"
2012-09-01,A2603599R,111.9,Australia,Private and Public,"Rental, hiring and real estate services"
2012-12-01,A2603599R,112.4,Australia,Private and Public,"Rental, hiring and real estate services"
2013-03-01,A2603599R,113.1,Australia,Private and Public,"Rental, hiring and real estate services"
2013-06-01,A2603599R,114.1,Australia,Private and Public,"Rental, hiring and real estate services"
2013-09-01,A2603599R,115.0,Australia,Private and Public,"Rental, hiring and real estate services"
2013-12-01,A2603599R,115.5,Australia,Private and Public,"Rental, hiring and real estate services"
2014-03-01,A2603599R,116.3,Australia,Private and Public,"Rental, hiring and real estate services"
2014-06-01,A2603599R,116.7,Australia,Private and Public,"Rental, hiring and real estate services"
2014-09-01,A2603599R,117.8,Australia,Private and Public,"Rental, hiring and real estate services"
2014-12-01,A2603599R,118.4,Australia,Private and Public,"Rental, hiring and real estate services"
2015-03-01,A2603599R,118.9,Australia,Private and Public,"Rental, hiring and real estate services"
2015-06-01,A2603599R,119.0,Australia,Private and Public,"Rental, hiring and real estate services"
2015-09-01,A2603599R,120.1,Australia,Private and Public,"Rental, hiring and real estate services"
2015-12-01,A2603599R,120.4,Australia,Private and Public,"Rental, hiring and real estate services"
2016-03-01,A2603599R,120.5,Australia,Private and Public,"Rental, hiring and real estate services"
2016-06-01,A2603599R,120.8,Australia,Private and Public,"Rental, hiring and real estate services"
2016-09-01,A2603599R,121.7,Australia,Private and Public,"Rental, hiring and real estate services"
2016-12-01,A2603599R,121.9,Australia,Private and Public,"Rental, hiring and real estate services"
2017-03-01,A2603599R,122.1,Australia,Private and Public,"Rental, hiring and real estate services"
2017-06-01,A2603599R,122.3,Australia,Private and Public,"Rental, hiring and real estate services"
2017-09-01,A2603599R,123.7,Australia,Private and Public,"Rental, hiring and real estate services"
2017-12-01,A2603599R,123.9,Australia,Private and Public,"Rental, hiring and real estate services"
2018-03-01,A2603599R,124.1,Australia,Private and Public,"Rental, hiring and real estate services"
2018-06-01,A2603599R,124.4,Australia,Private and Public,"Rental, hiring and real estate services"
2018-09-01,A2603599R,126.0,Australia,Private and Public,"Rental, hiring and real estate services"
2018-12-01,A2603599R,126.5,Australia,Private and Public,"Rental, hiring and real estate services"
2019-03-01,A2603599R,126.7,Australia,Private and Public,"Rental, hiring and real estate services"
2019-06-01,A2603599R,127.1,Australia,Private and Public,"Rental, hiring and real estate services"
2019-09-01,A2603599R,128.6,Australia,Private and Public,"Rental, hiring and real estate services"
2019-12-01,A2603599R,129.0,Australia,Private and Public,"Rental, hiring and real estate services"
2020-03-01,A2603599R,129.5,Australia,Private and Public,"Rental, hiring and real estate services"
2020-06-01,A2603599R,129.4,Australia,Private and Public,"Rental, hiring and real estate services"
2020-09-01,A2603599R,129.4,Australia,Private and Public,"Rental, hiring and real estate services"
2020-12-01,A2603599R,129.9,Australia,Private and Public,"Rental, hiring and real estate services"
2021-03-01,A2603599R,130.0,Australia,Private and Public,"Rental, hiring and real estate services"
2021-06-01,A2603599R,130.8,Australia,Private and Public,"Rental, hiring and real estate services"
2021-09-01,A2603599R,132.0,Australia,Private and Public,"Rental, hiring and real estate services"
2021-12-01,A2603599R,133.1,Australia,Private and Public,"Rental, hiring and real estate services"
2022-03-01,A2603599R,134.0,Australia,Private and Public,"Rental, hiring and real estate services"
2022-06-01,A2603599R,134.8,Australia,Private and Public,"Rental, hiring and real estate services"
2022-09-01,A2603599R,137.3,Australia,Private and Public,"Rental, hiring and real estate services"
2022-12-01,A2603599R,138.0,Australia,Private and Public,"Rental, hiring and real estate services"
2023-03-01,A2603599R,138.6,Australia,Private and Public,"Rental, hiring and real estate services"
1997-09-01,A2603479W,64.0,Australia,Private and Public,"Professional, scientific and technical services"
1997-12-01,A2603479W,64.5,Australia,Private and Public,"Professional, scientific and technical services"
1998-03-01,A2603479W,65.2,Australia,Private and Public,"Professional, scientific and technical services"
