country_code,country_name,frequency,methodology,measure,unit_measure,expenditure,adjustment,transform,period,value,base_period,series_key
IND,India,M,N,CPI,PA,_T,N,GY,2023-04,5.090055,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-05,4.418605,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-06,5.572755,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-07,7.544265,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-08,6.912442,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-09,4.722011,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-10,4.45283,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-11,4.981132,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2023-12,4.913076,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-01,4.593373,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-02,4.898267,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-03,4.20105,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-04,3.874814,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-05,3.86043,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-06,3.665689,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-07,2.147459,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-08,2.442529,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-09,4.218182,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-10,4.407515,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-11,3.882099,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2024-12,3.530259,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-01,3.095752,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-02,2.586207,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-03,2.951764,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-04,2.941176,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-05,2.930665,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-06,2.545969,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-07,2.662929,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-08,3.15568,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-09,2.791347,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-10,2.214533,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-11,2.560554,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2025-12,3.131524,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-01,3.77095,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-02,3.991597,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-03,4.265734,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-04,4.45993,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-05,4.722222,,IND.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-07,4.573379,,IND.M.N.CPI.PA._T.N.GY
IDN,Indonesia,M,N,CPI,PA,_T,N,GY,2026-07,2.88,,IDN.M.N.CPI.PA._T.N.GY
IND,India,M,N,CPI,PA,_T,N,GY,2026-06,4.758621,,IND.M.N.CPI.PA._T.N.GY
IDN,Indonesia,M,N,CPI,PA,_T,N,GY,2026-06,3.34,,IDN.M.N.CPI.PA._T.N.GY
IDN,Indonesia,M,N,CPI,PA,_T,N,GY,2024-01,2.57,,IDN.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-01,-0.08934832,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-02,-0.0251298,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-03,-0.07363739,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-04,-0.1995174,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-05,-0.03993275,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-06,0.1237712,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-07,0.1695698,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-08,0.1950793,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-09,-0.03612975,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-10,0.1705744,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-11,0.5017976,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2015-12,0.7295198,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-01,1.373087,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-02,1.0178,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-03,0.8525362,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-04,1.12511,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-05,1.019323,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-06,0.9973265,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-07,0.8271388,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-08,1.062875,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-09,1.463784,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-10,1.635988,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-11,1.692537,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2016-12,2.074622,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-01,2.500042,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-02,2.737958,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-03,2.380612,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-04,2.19969,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-05,1.874878,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-06,1.633488,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-07,1.727978,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-08,1.938974,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-09,2.232964,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-10,2.041129,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-11,2.202583,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2017-12,2.109082,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-01,2.070508,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-02,2.211795,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-03,2.359711,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-04,2.462744,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-05,2.801012,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-06,2.871548,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-07,2.949515,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-08,2.69918,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-09,2.276972,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-10,2.52247,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-11,2.176601,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2018-12,1.910159,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-01,1.551235,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-02,1.520135,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-03,1.862523,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-04,1.99644,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-05,1.790228,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-06,1.648485,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-07,1.811465,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-08,1.74978,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-09,1.711305,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-10,1.764043,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-11,2.051278,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2019-12,2.28513,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-01,2.486572,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-02,2.334874,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-03,1.539327,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-04,0.3290967,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-05,0.1179264,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-06,0.6457331,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-07,0.9860818,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-08,1.309645,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-09,1.371325,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-10,1.182066,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-11,1.174536,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2020-12,1.362005,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-01,1.39977,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-02,1.676215,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-03,2.619762,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-04,4.159695,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-05,4.992707,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-06,5.391451,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-07,5.365475,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-08,5.251272,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-09,5.390349,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-10,6.221869,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-11,6.809003,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2021-12,7.036403,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-01,7.479873,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-02,7.871064,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-03,8.542456,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-04,8.25863,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-05,8.581511,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-06,9.059758,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-07,8.524815,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-08,8.262692,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-09,8.20167,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-10,7.745427,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-11,7.110323,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2022-12,6.454401,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-01,6.410147,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-02,6.035613,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-03,4.984974,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-04,4.93032,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-05,4.047609,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-06,2.969178,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-07,3.17778,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-08,3.665112,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-09,3.699698,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-10,3.241145,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-11,3.137271,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2023-12,3.352123,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-01,3.090885,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-02,3.153171,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-03,3.477385,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-04,3.357364,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-05,3.269029,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-06,2.971397,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-07,2.894753,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-08,2.53073,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-09,2.440633,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-10,2.597905,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-11,2.74938,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2024-12,2.888057,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-01,3.000483,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-02,2.821549,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-03,2.390725,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-04,2.311289,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-05,2.354897,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-06,2.669213,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-07,2.704902,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-08,2.916174,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-09,3.012677,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-11,2.735085,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2025-12,2.677081,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2026-01,2.386431,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2026-02,2.414113,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2026-03,3.25642,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2026-04,3.810845,,USA.M.N.CPI.PA._T.N.GY
USA,United States,M,N,CPI,PA,_T,N,GY,2026-05,4.248674,,USA.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-01,0.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-02,0.4,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-03,0.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-04,0.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-05,0.4,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-06,0.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-07,0.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-08,0.4,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-09,0.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-10,0.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-11,0.4,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2015-12,0.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-01,0.6,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-02,0.6,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-03,0.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-04,0.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-05,0.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-06,0.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-07,0.9,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-08,1.0,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-09,1.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-10,1.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-11,1.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2016-12,1.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-01,1.9,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-02,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-03,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-04,2.6,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-05,2.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-06,2.6,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-07,2.6,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-08,2.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-09,2.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-10,2.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-11,2.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2017-12,2.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-01,2.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-02,2.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-03,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-04,2.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-05,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-06,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-07,2.3,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-08,2.4,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-09,2.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-10,2.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-11,2.2,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2018-12,2.0,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-01,1.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-02,1.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-03,1.8,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-04,2.0,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-05,1.9,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-06,1.9,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-07,2.0,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-08,1.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-09,1.7,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-10,1.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-11,1.5,,GBR.M.N.CPI.PA._T.N.GY
GBR,United Kingdom,M,N,CPI,PA,_T,N,GY,2019-12,1.4,,GBR.M.N.CPI.PA._T.N.GY
